"order_id","order_date","ship_date","region","city","category","subcategory","customer_segment","order_status","payment_method","units_sold","sales_amount","discount_pct","profit","sales_rep","promo_code"
"ORD00166","2024-11-03","2024-11-06","North","Fergana","Groceries","Paper","Corporate","Returned","Transfer","25","11,428.34","0.12","2206.82","Aziza Sobirova","WEEKEND5"
"ORD00167","2024-03-24","2024-03-28","West","Bukhara","Office Supplies","Snacks","Consumer","Shipped","Transfer","14","984.37","0.2","150.21","Dilshod Aliyev","LOYAL20"
"ORD00168","2023-03-09","2023-03-13","East","Samarkand","Furniture","Laptops","Home Office","Processing","Transfer","7","2,943.23","0.06","367.94","Dilshod Aliyev",
"ORD00169","2024-09-01","2024-09-07","Central","Andijan","Furniture","Jackets","Consumer","Returned","Cash","10","3,935.76","0.05","798.06","Aziza Sobirova","WEEKEND5"
"ORD00170","2023-02-22","2023-02-26","West","Fergana","Furniture","Storage","Consumer","Delivered","Card","12","$1,568.65","0.07","448.35","Dilshod Aliyev","WEEKEND5"
"ORD00171","2024-05-18","2024-05-20","North","Fergana","Electronics","Laptops","Consumer","Returned","Card","25","10,839.78","0.16","2075.78","Malika Rakhimova","SPRING10"
"ORD00172","2023-07-05","2023-07-06","South","Samarkand","Electronics","Jackets","Consumer","Returned","Card","16","882.98","0.18","81.9","Bekzod Umarov","SPRING10"
"ORD00173","2023-09-22","2023-09-28","Central","Andijan","Clothing","Laptops","Consumer","Processing","Cash","4","1,464.57","0.25","138.99","Dilshod Aliyev","SPRING10"
"ORD00174","2023-01-26","2023-01-31","East","Tashkent","Groceries","Chairs","Corporate","Returned","Online Wallet","14"," 2,062.15 ","0.18","172.35","Dilshod Aliyev",
"ORD00175","2024-03-20","2024-03-21","West","Tashkent","Furniture","Storage","Consumer","Processing","Transfer","1","35.78","0.13","6.87","Dilshod Aliyev","FLASH15"
"ORD00176","2023-12-11","2023-12-19","East","Namangan","Electronics","Phones","Home Office","Processing","Cash","22","318.84","0.15","60.68","Bekzod Umarov",
"ORD00177","2023-05-30","2023-05-31","West","Samarkand","Clothing","Jackets","Corporate","Shipped","Cash","4","804.80","0.05","233.46","Dilshod Aliyev","LOYAL20"
"ORD00178","2023-12-18","2023-12-26","North","Nukus","Groceries","Phones","Consumer","Shipped","Online Wallet","18","7,399.15","0.2","1319.5","Nilufar Ismailova","FLASH15"
"ORD00179","2024-11-15","2024-11-18","East","Bukhara","Electronics","Tables","Small Business","Returned","Online Wallet","11","3,105.43","0.2","355.82","Dilshod Aliyev","WEEKEND5"
"ORD00180","2023-01-25","2023-01-26","Central","Andijan","Clothing","Chairs","Consumer","Delivered","Cash","9","2,386.29",,"638.94","Dilshod Aliyev","SPRING10"
"ORD00181","2024-04-09","2024-04-15","North","Namangan","Office Supplies","Paper","Small Business","Processing","Transfer","7","290.85","0.17","85.51","Malika Rakhimova",
"ORD00182","2024-06-30","2024-07-01","North","Bukhara","Furniture","Storage","Small Business","Returned","Transfer","11","2,655.29","0","240.12","Aziza Sobirova",
"ORD00183","2025-01-29","2025-01-30","East","Nukus","Groceries","Paper","Small Business","Shipped","Online Wallet","24",,"0.04","197.72","Malika Rakhimova","FLASH15"
"ORD00184","2023-08-07","2023-08-11","West","Nukus","Furniture","Storage","Home Office","Shipped","Online Wallet","7","3,141.35","0.11","359.37",,"FLASH15"
"ORD00185","2023-05-15","2023-05-20","West","Bukhara","Electronics","Laptops","Consumer","Delivered","Transfer","3","1,385.26","0.09","383","Anvar Karimov",
"ORD00186","2024-03-27","2024-03-30","East","Andijan","Electronics","Snacks","Consumer","Delivered","Transfer","2","537.11","0.16","103.95","Anvar Karimov",
"ORD00187","2024-09-22","2024-09-27","South","Fergana","Clothing","Laptops","Home Office","Delivered","Card","20","$552.38","0.04","103.28","Anvar Karimov","WEEKEND5"
"ORD00188","2023-02-14","2023-02-16","South","Bukhara","Office Supplies","Chairs","Home Office","Returned","Card","21","3,600.26","0.1","497.05","Aziza Sobirova","WEEKEND5"
"ORD00189","2024-07-03","2024-07-04","South","Namangan","Clothing","Jackets","Consumer","Shipped","Card","7","1,723.19","0","392.93","Bekzod Umarov","SPRING10"
"ORD00190","2024-02-08","2024-02-11","South","Samarkand","Groceries","Paper","Home Office","Delivered","Cash","11","4,452.23","0.1","382.63","Bekzod Umarov",
"ORD00191","2024-03-05","2024-03-08","West","Fergana","Electronics","Jackets","Home Office","Processing","Online Wallet","8","2,974.65","0.02","649.18","Bekzod Umarov","WEEKEND5"
"ORD00192","2024-09-03","2024-09-05","East","Samarkand","Electronics","Chairs","Corporate","Returned","Transfer","15","3,251.75","0.18","475.63","Anvar Karimov",
"ORD00193","2024-02-26","2024-02-27","South","Andijan","Groceries","Paper","Small Business","Processing","Cash","20","3,165.10","0.24","829.23","Malika Rakhimova","FLASH15"
"ORD00194","2023-12-25","2023-12-30","East","Fergana","Electronics","Chairs","Consumer","Delivered","Card","11","2,573.88","0.14","419.98","Aziza Sobirova","FLASH15"
"ORD00195","2024-11-02","2024-11-04","West","Andijan","Clothing","Snacks","Home Office","Processing","Online Wallet","16","5,327.15","0.01","1204.76","Anvar Karimov",
"ORD00196","2024-07-14","2024-07-16","South","Tashkent","Office Supplies","Phones","Small Business","Shipped","Transfer","22","4,193.76","0.18","1054.24","Anvar Karimov",
"ORD00197","2024-04-29","2024-04-30","Central","Namangan","Furniture","Phones","Home Office","Delivered","Transfer","23","9,913.35","0.13","2007.27","Anvar Karimov",
"ORD00198","2024-07-02","2024-07-08","South","Fergana","Clothing","Phones","Corporate","Delivered","Card","17","998.03","0.13","254.77","Aziza Sobirova","SPRING10"
"ORD00199","2023-11-01","2023-11-02","West","Nukus","Office Supplies","Snacks","Home Office","Processing","Transfer","9","3,501.97","0.19","706.56","Dilshod Aliyev","SPRING10"
"ORD00200","2024-08-13","2024-08-20","West","Namangan","Groceries","Chairs","Corporate","Shipped","Card","23","5,920.33","0.11","764.74","Nilufar Ismailova","SPRING10"
"ORD00201","2023-10-22","2023-10-29","West","Namangan","Furniture","Snacks","Small Business","Returned","Card","4","298.23","0.16","61.53","Bekzod Umarov","FLASH15"
"ORD00202","2023-06-28","2023-07-04","South","Andijan","Electronics","Laptops","Small Business","Shipped","Transfer","9","3,573.40","0.07","820.23","Bekzod Umarov",
"ORD00203","2023-08-14","2023-08-21","East","Andijan","Groceries","Snacks","Consumer","Delivered","Transfer","25"," 7,407.68 ","0.01","2016.36","Anvar Karimov",
"ORD00204","2023-11-05","2023-11-10","Central","Samarkand","Groceries","Paper","Consumer","Shipped","Card","23","$7,794.35","0.23","1627.26","Malika Rakhimova",
"ORD00205","2023-03-05","2023-03-13","Central","Andijan","Groceries","Storage","Small Business","Delivered","Transfer","23","9781.88","0.04","1102.18","Dilshod Aliyev","WEEKEND5"
"ORD00206","2024-02-17","2024-02-23","West","Nukus","Clothing","Storage","Corporate","Processing","Cash","12","3,089.64","0.12","390.97","Malika Rakhimova",
"ORD00207","2024-03-10","2024-03-13","South","Fergana","Clothing","Snacks","Home Office","Delivered","Card","5","2,228.31","0.1","229.38",,"SPRING10"
"ORD00208","2023-10-28","2023-11-01","Central","Andijan","Clothing",,"Corporate","Delivered","Card","23","4,548.50","0.21","758.92","Nilufar Ismailova","FLASH15"
"ORD00209","2024-05-12","2024-05-17","North","Namangan","Clothing","Phones","Corporate","Returned","Transfer","8","2,883.97","0.09","524.45","Malika Rakhimova",
"ORD00210","2023-05-06","2023-05-10","West","Fergana","Furniture","Jackets","Home Office","Returned","Cash","25","8,200.84","0.13","2354.32","Malika Rakhimova",
"ORD00211","2023-02-05","2023-02-07","West","Andijan","Office Supplies","Tables","Corporate","Returned","Online Wallet","21","1,183.39","0.19","349.93","Dilshod Aliyev",
"ORD00212","2023-12-05","2023-12-08","North","Bukhara","Furniture","Laptops","Consumer","Processing","Online Wallet","10","4,161.96","0.12","383.92","Malika Rakhimova","FLASH15"
"ORD00213","2024-05-26","2024-06-01","North","Bukhara","Office Supplies","Storage","Corporate","Returned","Cash","8","152.46","0.01","14.05","Anvar Karimov","WEEKEND5"
"ORD00214","2023-04-16","2023-04-22","East","Andijan","Clothing","Laptops","Small Business","Returned","Cash","12","4,873.90","0.03","743.36","Malika Rakhimova","FLASH15"
"ORD00215","2023-08-03","2023-08-10","East","Nukus","Furniture","Jackets","Corporate","Returned","Online Wallet","7","3,252.41","0","767.43","Nilufar Ismailova","SPRING10"
"ORD00216","2023-03-19","2023-03-25","South","Tashkent","Electronics","Paper","Consumer","Delivered","Transfer","8","785.89","0.18","122.76","Anvar Karimov","SPRING10"
"ORD00217","2023-06-13","2023-06-19","West","Andijan","Electronics","Snacks","Home Office","Processing","Card","4","1,194.97","0.17","249.89","Malika Rakhimova",
"ORD00218","2023-10-29","2023-11-03","East","Samarkand","Office Supplies","Snacks","Consumer","Processing","Card","14","4,346.51","0.19","636.57","Aziza Sobirova","FLASH15"
"ORD00219","2024-02-14","2024-02-22","West","Samarkand","Furniture","Snacks","Corporate","Delivered","Cash","20","2,387.95","0.08","481.3","Bekzod Umarov","SPRING10"
"ORD00220","2024-05-01","2024-05-02","West","Fergana","Furniture","Laptops","Home Office","Processing","Transfer","22","2,404.50","0.24","554.08","Malika Rakhimova",
"ORD00221","2024-12-18","2024-12-23","Central","Nukus","Clothing","Paper","Home Office","Delivered","Cash","1","$95.90","0.24","21.16","Malika Rakhimova","LOYAL20"
"ORD00222","2023-05-22","2023-05-25","Central","Nukus","Office Supplies","Chairs","Small Business","Delivered","Cash","12","2,092.62","0.19","604.52","Dilshod Aliyev",
"ORD00223","2023-02-04","2023-02-06","North","Tashkent","Clothing","Snacks","Home Office","Delivered","Online Wallet","25","6,854.61","0.15","1797.27","Nilufar Ismailova","LOYAL20"
"ORD00224","2023-12-16","2023-12-20","North","Samarkand","Office Supplies","Tables","Consumer","Processing","Cash","14","123.76","0.15","19.93","Anvar Karimov","SPRING10"
"ORD00225","2023-12-05","2023-12-10","South","Namangan","Groceries","Jackets","Consumer","Shipped","Transfer","12","1,810.33",,"325.76","Nilufar Ismailova","SPRING10"
"ORD00226","2024-09-10","2024-09-18","West","Bukhara","Clothing","Paper","Small Business","Returned","Cash","23","1,917.40","0.17","349.03","Nilufar Ismailova","LOYAL20"
"ORD00227","2023-05-05","2023-05-11","West","Namangan","Groceries","Storage","Consumer","Processing","Online Wallet","24","9,107.21","0.01","937.38","Dilshod Aliyev",
"ORD00228","2023-03-26","2023-03-30","West","Samarkand","Office Supplies","Jackets","Small Business","Delivered","Transfer","9","1,462.16","0.23","190.37","Anvar Karimov","WEEKEND5"
"ORD00229","2024-03-27","2024-04-03","South","Nukus","Clothing","Phones","Consumer","Delivered","Card","20","1,683.72","0.1","290.14","Malika Rakhimova",
"ORD00230","2024-08-07","2024-08-13","East","Tashkent","Clothing","Paper","Corporate","Shipped","Transfer","24","3,896.52","0.05","823.71",,"WEEKEND5"
"ORD00231","2025-01-07","2025-01-08","Central","Fergana","Electronics","Phones","Small Business","Shipped","Cash","16","3,858.98","0.09","654.68","Dilshod Aliyev",
"ORD00232","2025-02-14","2025-02-19","South","Bukhara","Clothing","Tables","Consumer","Processing","Online Wallet","1"," 371.35 ","0.22","32.06","Nilufar Ismailova",
"ORD00233","2023-02-08","2023-02-15","West","Namangan","Clothing","Phones","Small Business","Returned","Online Wallet","21","6,883.80","0.02","555.54","Malika Rakhimova","LOYAL20"
"ORD00234","2023-04-12","2023-04-14","South","Namangan","Furniture","Chairs","Home Office","Returned","Online Wallet","18","1,454.37","0.07","375.71","Nilufar Ismailova","LOYAL20"
"ORD00235","2024-07-21","2024-07-23","West","Fergana","Furniture","Laptops","Corporate","Returned","Card","21","805.71","0.02","239.23","Bekzod Umarov","SPRING10"
"ORD00236","2023-01-26","2023-01-29","Central","Namangan","Groceries","Chairs","Home Office","Delivered","Transfer","3","595.37","0.13","162.67","Dilshod Aliyev","LOYAL20"
"ORD00237","2023-07-02","2023-07-09","North","Fergana","Electronics","Snacks","Corporate","Shipped","Cash","21","5,704.91","0.09","1200.76","Malika Rakhimova",
"ORD00238","2024-12-12","2024-12-14","West","Bukhara","Furniture","Snacks","Home Office","Processing","Card","21","$1,270.82","0.05","198.8","Nilufar Ismailova","LOYAL20"
"ORD00239","2024-10-09","2024-10-10","North","Andijan","Office Supplies","Jackets","Small Business","Processing","Online Wallet","11","4,581.97","0.15","918.52","Anvar Karimov","SPRING10"
"ORD00240","2024-03-07","2024-03-12","South","Andijan","Electronics","Phones","Home Office","Shipped","Transfer","8","2,917.52","0.07","543.78","Anvar Karimov",
"ORD00241","2023-01-25","2023-02-02","Central","Andijan","Groceries","Paper","Small Business","Processing","Cash","24","8,355.23","0.15","1539.45","Aziza Sobirova","LOYAL20"
"ORD00242","2024-10-05","2024-10-11","South","Andijan","Office Supplies","Storage","Corporate","Processing","Card","10","1,268.27","0.23","147.54","Nilufar Ismailova","SPRING10"
"ORD00243","2023-03-31","2023-04-05","East","Samarkand","Office Supplies","Jackets","Home Office","Delivered","Transfer","12","4,390.32","0.12","1217.87","Dilshod Aliyev","LOYAL20"
"ORD00244","2024-10-18","2024-10-26","North","Samarkand","Electronics","Snacks","Small Business","Processing","Cash","23",,"0.05","2691.68","Nilufar Ismailova","SPRING10"
"ORD00245","2025-02-03","2025-02-09","North","Namangan","Electronics","Snacks","Consumer","Shipped","Online Wallet","15","5,137.34","0.06","688.58","Bekzod Umarov","WEEKEND5"
"ORD00246","2023-02-25","2023-03-03","East","Bukhara","Groceries","Chairs","Consumer","Shipped","Cash","2","144.28","0.01","28.84","Malika Rakhimova","FLASH15"
"ORD00247","2023-10-23","2023-10-25","East","Nukus","Electronics","Chairs","Home Office","Shipped","Online Wallet","8","1,128.39","0.15","320.08","Dilshod Aliyev",
"ORD00248","2023-11-03","2023-11-04","East","Samarkand","Clothing","Jackets","Corporate","Shipped","Online Wallet","12","5,052.13","0.1","516.95","Aziza Sobirova","WEEKEND5"
"ORD00249","2024-11-18","2024-11-26","North","Namangan","Electronics","Paper","Home Office","Returned","Online Wallet","8","1,714.61","0.02","513.91","Nilufar Ismailova","LOYAL20"
"ORD00250","2023-06-29","2023-07-06","Central","Bukhara","Clothing","Jackets","Small Business","Returned","Cash","24","7,200.96","0.19","2071.59","Bekzod Umarov","WEEKEND5"
"ORD00251","2024-04-17","2024-04-22","North","Bukhara","Furniture","Storage","Consumer","Shipped","Cash","10","4,525.52","0.09","1121.23","Aziza Sobirova",
"ORD00252","2023-09-18","2023-09-23","South","Samarkand","Groceries","Chairs","Small Business","Shipped","Cash","9","1,969.70","0.09","415.38","Bekzod Umarov","SPRING10"
"ORD00253","2023-01-04","2023-01-10","East","Nukus","Office Supplies","Tables","Consumer","Shipped","Transfer","23","9,421.38","0.19","2702.58",,
"ORD00254","2024-01-21","2024-01-27","West","Tashkent","Furniture","Jackets","Consumer","Shipped","Transfer","23","820.31","0.07","138.15","Bekzod Umarov","LOYAL20"
"ORD00255","2023-08-14","2023-08-19","East","Bukhara","Groceries","Storage","Small Business","Processing","Online Wallet","16","$1,414.68","0.25","264.32","Bekzod Umarov","SPRING10"
"ORD00256","2023-06-15","2023-06-22","East","Bukhara","Office Supplies","Tables","Corporate","Processing","Transfer","13","1,157.88","0.19","172.86","Dilshod Aliyev",
"ORD00257","2024-02-18","2024-02-25","West","Bukhara","Groceries","Phones","Small Business","Shipped","Card","8","662.92","0.09","142.68","Anvar Karimov","LOYAL20"
"ORD00258","2024-11-24","2024-12-02","Central","Bukhara","Clothing","Phones","Home Office","Shipped","Card","6","812.32","0.1","145.74","Dilshod Aliyev",
"ORD00259","2024-09-08","2024-09-09","South","Namangan","Office Supplies","Jackets","Corporate","Shipped","Online Wallet","25","2,548.80","0.1","283.29","Anvar Karimov",
"ORD00260","2023-01-12","2023-01-16","East","Samarkand","Clothing",,"Home Office","Shipped","Cash","5","385.90","0.22","67.77","Anvar Karimov",
"ORD00261","2023-10-09","2023-10-15","South","Nukus","Groceries","Chairs","Home Office","Shipped","Transfer","23"," 1,005.33 ","0.07","285.49","Bekzod Umarov",
"ORD00262","2023-02-24","2023-02-26","North","Nukus","Groceries","Chairs","Corporate","Returned","Card","8","534.84","0.02","74.07","Anvar Karimov","FLASH15"
"ORD00263","2024-08-31","2024-09-07","East","Namangan","Clothing","Storage","Home Office","Shipped","Cash","14","5,793.04","0.04","1378.52","Nilufar Ismailova","WEEKEND5"
"ORD00264","2023-04-22","2023-04-29","North","Samarkand","Electronics","Snacks","Corporate","Returned","Cash","12","6,076.03","0.01","1070.71","Nilufar Ismailova","SPRING10"
"ORD00265","2023-05-01","2023-05-04","West","Nukus","Groceries","Paper","Home Office","Shipped","Cash","21","9,683.48","0.11","2498.81","Malika Rakhimova","LOYAL20"
"ORD00266","2024-09-02","2024-09-08","South","Tashkent","Electronics","Paper","Home Office","Processing","Transfer","24","5,104.08","0.02","991.58","Dilshod Aliyev",
"ORD00267","2024-12-23","2024-12-25","West","Andijan","Office Supplies","Snacks","Corporate","Returned","Online Wallet","21","7,314.37","0.18","1275.39","Bekzod Umarov","LOYAL20"
"ORD00268","2025-02-05","2025-02-10","Central","Nukus","Groceries","Snacks","Small Business","Delivered","Transfer","1","287.90","0.15","64.44","Aziza Sobirova","FLASH15"
